Id,Probability
11481,0.05828796
11482,0.3248819
11483,0.10725681
11484,0.1733804
11485,0.41438386
11486,0.22308075
11487,0.5169726
11488,0.10380186
11489,0.4201418
11490,0.3609986
11491,0.95880985
11492,0.1548692
11493,0.21975884
11494,0.5528202
11495,0.054331843
11496,0.12571701
11497,0.6421823
11498,0.43604547
11499,0.05738364
11500,0.12998725
11501,0.15222645
11502,0.14563501
11503,0.081128016
11504,0.9010066
11505,0.06538882
11506,0.15008414
11507,0.3307217
11508,0.76211244
11509,0.5790687
11510,0.10373315
11511,0.60576373
11512,0.32684094
11513,0.07309145
11514,0.13473317
11515,0.10111148
11516,0.13690662
11517,0.18366213
11518,0.057890695
11519,0.23697644
11520,0.19389032
11521,0.65223515
11522,0.9795507
11523,0.19049235
11524,0.27172253
11525,0.9003647
11526,0.09901416
11527,0.6705657
11528,0.53350025
11529,0.5999916
11530,0.23080643
11531,0.18186598
11532,0.19471897
11533,0.16936319
11534,0.2527086
11535,0.21086572
11536,0.053971283
11537,0.08748988
11538,0.5692317
11539,0.23695675
11540,0.4702878
11541,0.07699922
11542,0.061593596
11543,0.14505154
11544,0.13588423
11545,0.17894591
11546,0.93425786
11547,0.4250992
11548,0.05161235
11549,0.08505197
11550,0.050868012
11551,0.2560629
11552,0.25689813
11553,0.41994753
11554,0.24019259
11555,0.1250102
11556,0.28811637
11557,0.29338673
11558,0.10768018
11559,0.04940325
11560,0.055286575
11561,0.08421412
11562,0.054031845
11563,0.26517752
11564,0.27587807
11565,0.91873044
11566,0.15961994
11567,0.07853101
11568,0.37082487
11569,0.08494551
11570,0.07924277
11571,0.47312027
11572,0.49423382
11573,0.8259873
11574,0.119930476
11575,0.23111497
11576,0.8372339
11577,0.10981967
11578,0.23735806
11579,0.5837439
11580,0.48119947
11581,0.41180387
11582,0.7544246
11583,0.13626987
11584,0.31392854
11585,0.15373366
11586,0.16705985
11587,0.5067895
11588,0.29546443
11589,0.9321298
11590,0.43109256
11591,0.49180064
11592,0.08800638
11593,0.3805422
11594,0.073789164
11595,0.22560297
11596,0.30705166
11597,0.096200325
11598,0.5629873
11599,0.17375985
11600,0.06648889
11601,0.7602917
11602,0.06814801
11603,0.15298954
11604,0.40341383
11605,0.21277978
11606,0.45581928
11607,0.27852944
11608,0.15034191
11609,0.13869853
11610,0.41424602
11611,0.13576484
11612,0.15582967
11613,0.07844958
11614,0.17066437
11615,0.053508103
11616,0.38192827
11617,0.57662714
11618,0.10131521
11619,0.13423337
11620,0.6521005
11621,0.3291641
11622,0.33927542
11623,0.29337177
11624,0.35319942
11625,0.11360951
11626,0.22634514
11627,0.26975626
11628,0.25525504
11629,0.04978353
11630,0.14780894
11631,0.42494768
11632,0.038718957
11633,0.91868484
11634,0.33865935
11635,0.051904954
11636,0.11147337
11637,0.111693524
11638,0.97901505
11639,0.7340919
11640,0.25891685
11641,0.19379385
11642,0.7507994
11643,0.7333743
11644,0.10303221
11645,0.31740847
11646,0.16866297
11647,0.1768642
11648,0.5080384
11649,0.6673697
11650,0.865096
11651,0.050590236
11652,0.37900487
11653,0.52940494
11654,0.14061081
11655,0.6604168
11656,0.3102296
11657,0.14640984
11658,0.5757654
11659,0.8804161
11660,0.061701644
11661,0.26301554
11662,0.17669772
11663,0.31291518
11664,0.15383677
11665,0.08526341
11666,0.47129723
11667,0.18119942
11668,0.17108443
11669,0.73345673
11670,0.8417194
11671,0.936787
11672,0.08110038
11673,0.1784956
11674,0.72309303
11675,0.07789444
11676,0.5936489
11677,0.31078628
11678,0.6474436
11679,0.075946696
11680,0.5054289
11681,0.53504956
11682,0.6722312
11683,0.10218097
11684,0.040943895
11685,0.740767
11686,0.2460364
11687,0.29604125
11688,0.07069019
11689,0.5288788
11690,0.16567963
11691,0.28478834
11692,0.15808378
11693,0.27654004
11694,0.32219377
11695,0.22205916
11696,0.38045356
11697,0.10648278
11698,0.14457658
11699,0.09760839
11700,0.090910606
11701,0.05150955
11702,0.040663972
11703,0.15652432
11704,0.06154794
11705,0.89352506
11706,0.16352329
11707,0.32994604
11708,0.38451585
11709,0.24015605
11710,0.37265423
11711,0.093952835
11712,0.4627765
11713,0.45531842
11714,0.48168147
11715,0.51142704
11716,0.17807655
11717,0.2011243
11718,0.16018094
11719,0.14298567
11720,0.11992601
11721,0.32071975
11722,0.41163874
11723,0.44228783
11724,0.62091565
11725,0.32217953
11726,0.13680631
11727,0.9245147
11728,0.40657926
11729,0.35252604
11730,0.22030705
11731,0.117283456
11732,0.52497846
11733,0.045521103
11734,0.09657175
11735,0.045623124
11736,0.11749193
11737,0.9459211
11738,0.0985846
11739,0.18630019
11740,0.7122429
11741,0.1709134
11742,0.20181622
11743,0.44079724
11744,0.70331687
11745,0.16880265
11746,0.1106355
11747,0.06357805
11748,0.9141777
11749,0.20757893
11750,0.75728154
11751,0.18377236
11752,0.49033168
11753,0.45497087
11754,0.86399263
11755,0.095860176
11756,0.072870165
11757,0.11490181
11758,0.18172474
11759,0.05669483
11760,0.83014673
11761,0.10830308
11762,0.13227665
11763,0.45894477
11764,0.87545025
11765,0.102708
11766,0.0664767
11767,0.056518354
11768,0.49663693
11769,0.46444404
11770,0.75577456
11771,0.1267588
11772,0.23450401
11773,0.38348946
11774,0.25965506
11775,0.08197193
11776,0.40333387
11777,0.48913202
11778,0.12233307
11779,0.26184672
11780,0.47958708
11781,0.25648952
11782,0.17940864
11783,0.8379323
11784,0.3881152
11785,0.31286293
11786,0.21666346
11787,0.13497756
11788,0.40752953
11789,0.23460299
11790,0.5740144
11791,0.9142639
11792,0.15822285
11793,0.14859687
11794,0.74653715
11795,0.17070338
11796,0.44754595
11797,0.20402761
11798,0.3406807
11799,0.25187075
11800,0.44096678
11801,0.3545213
11802,0.4698689
11803,0.20314339
11804,0.11814012
11805,0.19418816
11806,0.14449544
11807,0.08960995
11808,0.8462409
11809,0.22241798
11810,0.2694924
11811,0.1826419
11812,0.11284747
11813,0.42613128
11814,0.45033997
11815,0.2309638
11816,0.24735352
11817,0.9660646
11818,0.081672855
11819,0.055866662
11820,0.3778392
11821,0.12953177
11822,0.4448839
11823,0.3113393
11824,0.08865285
11825,0.09237817
11826,0.044786625
11827,0.07928593
11828,0.5642762
11829,0.10936205
11830,0.0908688
11831,0.87371194
11832,0.5886321
11833,0.13916294
11834,0.5109103
11835,0.58893055
11836,0.38131118
11837,0.59080386
11838,0.12606011
11839,0.5722412
11840,0.6153938
11841,0.25662673
11842,0.13587508
11843,0.23111895
11844,0.53159475
11845,0.26802877
11846,0.3503025
11847,0.21143433
11848,0.03576407
11849,0.04684668
11850,0.07195607
11851,0.24772258
11852,0.5576758
11853,0.30032998
11854,0.5334219
11855,0.116510436
11856,0.7868878
11857,0.16992234
11858,0.53998846
11859,0.11209729
11860,0.9490314
11861,0.43794537
11862,0.08643358
11863,0.69107413
11864,0.3244282
11865,0.84451365
11866,0.20684816
11867,0.08024722
11868,0.2302037
11869,0.14007597
11870,0.95416194
11871,0.90592813
11872,0.06436627
11873,0.28713107
11874,0.5098224
11875,0.09922676
11876,0.89142257
11877,0.086430155
11878,0.045020983
11879,0.13868149
11880,0.06257315
11881,0.07642212
11882,0.5853336
11883,0.19882685
11884,0.0520259
11885,0.7872688
11886,0.1328956
11887,0.528168
11888,0.17431898
11889,0.08952792
11890,0.23610748
11891,0.15266119
11892,0.45307797
11893,0.028511737
11894,0.651952
11895,0.27673578
11896,0.45148876
11897,0.3340659
11898,0.05944304
11899,0.49925658
11900,0.76055187
11901,0.07247905
11902,0.050442588
11903,0.5694667
11904,0.062281318
11905,0.44612586
11906,0.5035922
11907,0.7439352
11908,0.49259153
11909,0.66960883
11910,0.3203362
11911,0.20486698
11912,0.08521745
11913,0.08083753
11914,0.79787695
11915,0.085056916
11916,0.092408895
11917,0.14451101
11918,0.20588998
11919,0.26267207
11920,0.08841056
11921,0.22711924
11922,0.22233394
11923,0.15689677
11924,0.22439851
11925,0.8053392
11926,0.4444594
11927,0.71310145
11928,0.060985256
11929,0.14642043
11930,0.13229473
11931,0.646911
11932,0.0640876
11933,0.29627073
11934,0.53854257
11935,0.22327748
11936,0.22092545
11937,0.24351023
11938,0.046912517
11939,0.09739717
11940,0.40992823
11941,0.6324697
11942,0.67517734
11943,0.89578754
11944,0.62233484
11945,0.19881007
11946,0.2276368
11947,0.03228248
11948,0.08529181
11949,0.8634919
11950,0.1379468
11951,0.08933369
11952,0.48420864
11953,0.9550645
11954,0.06689224
11955,0.14111747
11956,0.36553532
11957,0.44186774
11958,0.18884388
11959,0.34385675
11960,0.396158
11961,0.085202016
11962,0.337563
11963,0.10375957
11964,0.11326361
11965,0.6219632
11966,0.080539875
11967,0.21116953
11968,0.29526734
11969,0.52991974
11970,0.17057978
11971,0.45916337
11972,0.16403814
11973,0.1062863
11974,0.06231731
11975,0.4231171
11976,0.310063
11977,0.10386059
11978,0.6137758
11979,0.2748023
11980,0.1285222
11981,0.4709642
11982,0.11424706
11983,0.31919625
11984,0.26956022
11985,0.18128996
11986,0.49323508
11987,0.5567888
11988,0.49310142
11989,0.5371703
11990,0.40466997
11991,0.041515574
11992,0.25191903
11993,0.104750924
11994,0.32854688
11995,0.67083466
11996,0.13874255
11997,0.27514812
11998,0.37571922
11999,0.09755853
12000,0.85454285
12001,0.10846178
12002,0.4166472
12003,0.8669585
12004,0.062699966
12005,0.06693158
12006,0.28996018
12007,0.053361766
12008,0.8152299
12009,0.4783497
12010,0.14705044
12011,0.6149403
12012,0.4036169
12013,0.536324
12014,0.1494658
12015,0.1019759
12016,0.5115412
12017,0.22883171
12018,0.070425496
12019,0.14271869
12020,0.39524943
12021,0.052367426
12022,0.6078726
12023,0.26336285
12024,0.7544351
12025,0.11255291
12026,0.8640474
12027,0.44725254
12028,0.19352482
12029,0.35649267
12030,0.36524707
12031,0.2257708
12032,0.4504771
12033,0.41013476
12034,0.53929585
12035,0.19863212
12036,0.50198543
12037,0.06754676
12038,0.14327626
12039,0.10215714
12040,0.26118717
12041,0.9038129
12042,0.13289067
12043,0.072941355
12044,0.26797578
12045,0.16208358
12046,0.089173526
12047,0.72924906
12048,0.14098272
12049,0.08227092
12050,0.14260443
12051,0.15352689
12052,0.59025985
12053,0.19186063
12054,0.13245034
12055,0.6216774
12056,0.07147425
12057,0.17743872
12058,0.099222094
12059,0.91249067
12060,0.22660446
12061,0.31054357
12062,0.3833443
12063,0.9788923
12064,0.052839324
12065,0.35421288
12066,0.16003583
12067,0.12657954
12068,0.38052174
12069,0.5929941
12070,0.082852565
12071,0.5425867
12072,0.06940183
12073,0.3178006
12074,0.15204352
12075,0.95953983
12076,0.2808754
12077,0.105182454
12078,0.255779
12079,0.60102785
12080,0.14517148
12081,0.1715069
12082,0.13408138
12083,0.21561277
12084,0.57793653
12085,0.13876572
12086,0.31497338
12087,0.13295041
12088,0.1962098
12089,0.49277493
12090,0.8646779
12091,0.9090441
12092,0.108316325
12093,0.30907986
12094,0.7047078
12095,0.22870354
12096,0.5222044
12097,0.7770094
12098,0.1895424
12099,0.30677474
12100,0.08162895
12101,0.13266414
12102,0.31534678
12103,0.556263
12104,0.27441883
12105,0.040869765
12106,0.22721276
12107,0.10139959
12108,0.8529326
12109,0.1503528
12110,0.3151443
12111,0.06149685
12112,0.36003754
12113,0.92722577
12114,0.5417985
12115,0.3576357
12116,0.20368771
12117,0.09555449
12118,0.34657663
12119,0.8599337
12120,0.43098468
12121,0.5531908
12122,0.07738258
12123,0.03213332
12124,0.14428723
12125,0.05567058
12126,0.059003673
12127,0.050094254
12128,0.17358127
12129,0.5948385
12130,0.20399149
12131,0.058831252
12132,0.100826606
12133,0.8340477
12134,0.36183134
12135,0.21543345
12136,0.2520878
12137,0.6474641
12138,0.2217529
12139,0.44678918
12140,0.7311475
12141,0.6799642
12142,0.2400724
12143,0.14063309
12144,0.073452555
12145,0.12328918
12146,0.12395254
12147,0.5406474
12148,0.112756774
12149,0.52775407
12150,0.11004194
12151,0.41150066
12152,0.6360001
12153,0.62715614
12154,0.42361188
12155,0.09886572
12156,0.24199344
12157,0.28213757
12158,0.743651
12159,0.98983884
12160,0.21683988
12161,0.08207334
12162,0.09286429
12163,0.15700375
12164,0.8298941
12165,0.30316424
12166,0.117590286
12167,0.8856423
12168,0.45009303
12169,0.16087753
12170,0.085047066
12171,0.27825835
12172,0.052932918
12173,0.07027465
12174,0.06640309
12175,0.15605594
12176,0.11420741
12177,0.81246257
12178,0.8099617
12179,0.3714053
12180,0.21639903
12181,0.30991572
12182,0.5058368
12183,0.6645142
12184,0.36025393
12185,0.13986212
12186,0.14826265
12187,0.19927521
12188,0.91052
12189,0.14214805
12190,0.22180827
12191,0.0607128
12192,0.13588393
12193,0.16545026
12194,0.33285767
12195,0.26630592
12196,0.7342658
12197,0.9594177
12198,0.09522728
12199,0.23446056
12200,0.22866087
12201,0.84567404
12202,0.35999584
12203,0.9327791
12204,0.38270396
12205,0.7995321
12206,0.3113971
12207,0.82834715
12208,0.076172434
12209,0.20083612
12210,0.11794051
12211,0.2932252
12212,0.08954596
12213,0.6093861
12214,0.6806785
12215,0.22665595
12216,0.06327009
12217,0.1640433
12218,0.075934246
12219,0.82682765
12220,0.16862556
12221,0.17048052
12222,0.485207
12223,0.12584707
12224,0.8708754
12225,0.28072897
12226,0.31508425
12227,0.08420711
12228,0.44567263
12229,0.3492451
12230,0.40720466
12231,0.30124626
12232,0.07533588
12233,0.35929522
12234,0.22875983
12235,0.11338756
12236,0.96664786
12237,0.77218807
12238,0.7524551
12239,0.88895833
12240,0.17933999
12241,0.44915095
12242,0.9361202
12243,0.1819897
12244,0.43939003
12245,0.57585293
12246,0.5705076
12247,0.121901065
12248,0.8406363
12249,0.4211935
12250,0.13063736
12251,0.10899741
12252,0.5703573
12253,0.31009036
12254,0.42909834
12255,0.4994469
12256,0.21577516
12257,0.58631974
12258,0.120808266
12259,0.12915015
12260,0.5554017
12261,0.042258848
12262,0.18222627
12263,0.85832185
12264,0.09881678
12265,0.122244254
12266,0.8330219
12267,0.119289614
12268,0.58087397
12269,0.3127883
12270,0.730276
12271,0.57355624
12272,0.15839586
12273,0.3740281
12274,0.6022708
12275,0.077055484
12276,0.5462152
12277,0.35775644
12278,0.40782103
12279,0.07001852
12280,0.4604717
12281,0.13592112
12282,0.56791747
12283,0.72536004
12284,0.25378212
12285,0.057875678
12286,0.13033277
12287,0.092459574
12288,0.9023048
12289,0.1728787
12290,0.2892115
12291,0.15604645
12292,0.43173662
12293,0.6434158
12294,0.11799356
12295,0.18331237
12296,0.34214386
12297,0.14822623
12298,0.11250082
12299,0.7765468
12300,0.068940945
12301,0.16289651
12302,0.1827632
12303,0.85938525
12304,0.2222291
12305,0.28254172
12306,0.28469634
12307,0.22790131
12308,0.23139091
12309,0.81735766
12310,0.30163112
12311,0.052569713
12312,0.32270497
12313,0.41326904
12314,0.2339468
12315,0.118317135
12316,0.27667743
12317,0.70912284
12318,0.10512538
12319,0.5598363
12320,0.0835544
12321,0.31580126
12322,0.09612307
12323,0.5811465
12324,0.09508764
12325,0.3380803
12326,0.3078298
12327,0.06328836
12328,0.6823503
12329,0.23319277
12330,0.17050573
12331,0.08024138
12332,0.24035041
12333,0.06611888
12334,0.39166042
12335,0.17395422
12336,0.13060555
12337,0.61143726
12338,0.6120996
12339,0.11046043
12340,0.17393585
12341,0.13686806
12342,0.55002576
12343,0.9751151
12344,0.14078075
12345,0.029822377
12346,0.48344734
12347,0.18469997
12348,0.06869856
12349,0.65098566
12350,0.40024635
12351,0.2513387
12352,0.1436277
12353,0.112479985
12354,0.87983674
12355,0.07733969
12356,0.79180986
12357,0.80171555
12358,0.09982208
12359,0.068226084
12360,0.8614897
12361,0.08738964
12362,0.24125908
12363,0.038221546
12364,0.15778121
12365,0.56739116
12366,0.6068731
12367,0.19248843
12368,0.079368696
12369,0.11765284
12370,0.7739408
12371,0.90824133
12372,0.15842032
12373,0.06099371
12374,0.09884152
12375,0.8395515
12376,0.6080991
12377,0.20204064
12378,0.3758649
12379,0.45925084
12380,0.3224654
12381,0.56956476
12382,0.11092108
12383,0.59949666
12384,0.34575945
12385,0.07712861
12386,0.052341238
12387,0.13659786
12388,0.07158852
12389,0.3354066
12390,0.45490193
12391,0.058535703
12392,0.04788382
12393,0.32672903
12394,0.063755915
12395,0.6042192
12396,0.197437
12397,0.08449246
12398,0.6433909
12399,0.040651064
12400,0.90423733
12401,0.22383821
12402,0.6129009
12403,0.19189814
12404,0.048415557
12405,0.33887523
12406,0.6551351
12407,0.2683937
12408,0.12373761
12409,0.58241224
12410,0.09191143
12411,0.615498
12412,0.036960144
12413,0.12675615
12414,0.22233361
12415,0.17060772
12416,0.4816569
12417,0.187926
12418,0.07986283
12419,0.43207282
12420,0.20343436
12421,0.47577608
12422,0.2722667
12423,0.07909952
12424,0.98503244
12425,0.8974576
12426,0.5361493
12427,0.18512039
12428,0.063862115
12429,0.59533083
12430,0.17423816
12431,0.28322542
12432,0.6767594
12433,0.066695206
12434,0.23123913
12435,0.09681225
12436,0.6347655
12437,0.5618964
12438,0.25535542
12439,0.20787081
12440,0.9173866
12441,0.31107968
12442,0.08336253
12443,0.19616093
12444,0.056904845
12445,0.6641717
12446,0.12729526
12447,0.39858815
12448,0.44909808
12449,0.53673977
12450,0.08631469
12451,0.5347658
12452,0.15096588
12453,0.32175907
12454,0.2640028
12455,0.20746951
12456,0.7580174
12457,0.44648245
12458,0.70360225
12459,0.13269472
12460,0.3933617
12461,0.061790537
12462,0.19496849
12463,0.59366816
12464,0.15111667
12465,0.23764823
12466,0.059764948
12467,0.10606058
12468,0.21996936
12469,0.5303863
12470,0.041594904
12471,0.17596631
12472,0.071195915
12473,0.14198147
12474,0.15627094
12475,0.7640933
12476,0.27430955
12477,0.44189203
12478,0.068803005
12479,0.92242676
12480,0.10796678
12481,0.7074702
12482,0.67155653
12483,0.10041116
12484,0.052010015
12485,0.0787159
12486,0.5163995
12487,0.9318614
12488,0.25050005
12489,0.09033946
12490,0.90282524
12491,0.23229006
12492,0.18834594
12493,0.16682747
12494,0.222138
12495,0.29762623
12496,0.1715046
12497,0.08530238
12498,0.18484618
12499,0.054424994
12500,0.49134585
12501,0.14502385
12502,0.40747532
12503,0.5365711
12504,0.7081743
12505,0.26743135
12506,0.08276724
12507,0.25534546
12508,0.08140498
12509,0.53830856
12510,0.39901426
12511,0.24715498
12512,0.0650499
12513,0.3033883
12514,0.1577741
12515,0.32659182
12516,0.12941901
12517,0.6608805
12518,0.24172512
12519,0.108072385
12520,0.07254419
12521,0.8815282
12522,0.29156047
12523,0.27378052
12524,0.47130415
12525,0.89011854
12526,0.3701776
12527,0.49094406
12528,0.2789691
12529,0.1230074
12530,0.28697076
12531,0.18839279
12532,0.5175818
12533,0.33065802
12534,0.102311775
12535,0.10081459
12536,0.06393382
12537,0.48102772
12538,0.339397
12539,0.09659241
12540,0.32958895
12541,0.05810296
12542,0.16003373
12543,0.29006514
12544,0.07542532
12545,0.73613715
12546,0.6105893
12547,0.48406258
12548,0.4424082
12549,0.41611272
12550,0.2273864
12551,0.8868295
12552,0.16035764
12553,0.33095637
12554,0.2583451
12555,0.29086804
12556,0.12869687
12557,0.31597292
12558,0.3017023
12559,0.10781798
12560,0.8359223
12561,0.08416605
12562,0.3394772
12563,0.5242352
12564,0.4104646
12565,0.15126625
12566,0.100590855
12567,0.049205445
12568,0.9303979
12569,0.24113427
12570,0.08589785
12571,0.061587125
12572,0.56299174
12573,0.05649917
12574,0.09660275
12575,0.20192699
12576,0.70235854
12577,0.04980618
12578,0.32913226
12579,0.17170392
12580,0.16436568
12581,0.07781408
12582,0.11760059
12583,0.2867255
12584,0.10949414
12585,0.123892374
12586,0.09894325
12587,0.27026883
12588,0.84417427
12589,0.24973272
12590,0.31524315
12591,0.6203072
12592,0.22294867
12593,0.72053504
12594,0.3159638
12595,0.67422384
12596,0.13338462
12597,0.17500721
12598,0.77794915
12599,0.35650656
12600,0.30979314
12601,0.5718265
12602,0.28440213
12603,0.69336635
12604,0.098485455
12605,0.13036712
12606,0.10157321
12607,0.51168823
12608,0.07563808
12609,0.2034161
12610,0.09405263
12611,0.14826779
12612,0.25924832
12613,0.29501206
12614,0.27407417
12615,0.10080572
12616,0.071169436
12617,0.10076167
12618,0.8701911
12619,0.109099194
12620,0.082927234
12621,0.04257984
12622,0.08815209
12623,0.05065095
12624,0.13623464
12625,0.15809782
12626,0.39241213
12627,0.112540625
12628,0.63104427
12629,0.7612698
12630,0.097026564
12631,0.03876021
12632,0.3777057
12633,0.043676957
12634,0.23318069
12635,0.65586925
12636,0.25173163
12637,0.906583
12638,0.9253725
12639,0.12501948
12640,0.10803564
12641,0.085752524
12642,0.6544454
12643,0.11048076
12644,0.09939193
12645,0.03257016
12646,0.103889175
12647,0.06258116
12648,0.06787633
12649,0.069423206
12650,0.14593038
12651,0.22390123
12652,0.07712326
12653,0.55248606
12654,0.7174326
12655,0.4786859
12656,0.07889341
12657,0.1932169
12658,0.05539161
12659,0.2790704
12660,0.08562586
12661,0.54502034
12662,0.14072627
12663,0.14706679
12664,0.059776217
12665,0.56025845
12666,0.10534202
12667,0.059561748
12668,0.8490798
12669,0.06806089
12670,0.83378613
12671,0.25428897
12672,0.25258756
12673,0.22819741
12674,0.5259072
12675,0.36069342
12676,0.064761244
12677,0.080437034
12678,0.24159107
12679,0.098069005
12680,0.6704338
12681,0.26372513
12682,0.18756014
12683,0.7598454
12684,0.7280641
12685,0.31141472
12686,0.27430415
12687,0.372716
12688,0.51641816
12689,0.91191655
12690,0.14202608
12691,0.18615855
12692,0.77101773
12693,0.10876812
12694,0.94558865
12695,0.11009101
12696,0.17030849
12697,0.635364
12698,0.17902371
12699,0.6869766
12700,0.29106775
12701,0.82740587
12702,0.09643611
12703,0.20160545
12704,0.97142136
12705,0.5785871
12706,0.31021693
12707,0.9632471
12708,0.063933305
12709,0.4973916
12710,0.504912
12711,0.4150175
12712,0.74147487
12713,0.52398133
12714,0.27570704
12715,0.4583546
12716,0.39119226
12717,0.07076823
12718,0.7013235
12719,0.11546642
12720,0.10575255
12721,0.078754775
12722,0.6639519
12723,0.13266654
12724,0.06880801
12725,0.52756405
12726,0.39242503
12727,0.084557734
12728,0.8239547
12729,0.66115314
12730,0.16125585
12731,0.58001626
12732,0.25443104
12733,0.08889447
12734,0.05971867
12735,0.07098859
12736,0.5002239
12737,0.93966854
12738,0.7473112
12739,0.25287384
12740,0.32086608
12741,0.1900823
12742,0.31906876
12743,0.062172942
12744,0.26143387
12745,0.21140967
12746,0.20816888
12747,0.4779313
12748,0.6020535
12749,0.0803001
12750,0.104360335
12751,0.34246138
12752,0.38405466
12753,0.2402171
12754,0.32513452
12755,0.04605283
12756,0.30740976
12757,0.039192483
12758,0.6177034
12759,0.3498737
12760,0.10182978
12761,0.27650872
12762,0.16007395
12763,0.5304024
12764,0.92106664
12765,0.2621091
12766,0.258653
12767,0.1622635
12768,0.4302036
12769,0.5492193
12770,0.06631347
12771,0.97730654
12772,0.04898273
12773,0.22475588
12774,0.08919499
12775,0.049243588
12776,0.17215401
12777,0.8084703
12778,0.16178028
12779,0.5545763
12780,0.118996434
12781,0.0792401
12782,0.09604643
12783,0.4195993
12784,0.09524755
12785,0.531165
12786,0.597751
12787,0.82442033
12788,0.09450767
12789,0.43463317
12790,0.8813269
12791,0.94292843
12792,0.15045516
12793,0.44790694
12794,0.6571464
12795,0.19637789
12796,0.37688175
12797,0.3483337
12798,0.083451435
12799,0.1352149
12800,0.1521591
12801,0.064110264
12802,0.10573642
12803,0.08203659
12804,0.09327293
12805,0.2702914
12806,0.2758976
12807,0.93620485
12808,0.4851552
12809,0.17685147
12810,0.3624438
12811,0.48539016
12812,0.50821227
12813,0.6101638
12814,0.08282704
12815,0.18108375
12816,0.5365421
12817,0.17762147
12818,0.22903529
12819,0.111124136
12820,0.37492654
12821,0.29577205
12822,0.17761602
12823,0.18185069
12824,0.9713571
12825,0.5734838
12826,0.26982048
12827,0.049706668
12828,0.043694466
12829,0.17956738
12830,0.07233011
12831,0.8273094
12832,0.77216464
12833,0.29557413
12834,0.23135892
12835,0.9171142
12836,0.11424452
12837,0.92282903
12838,0.15281332
12839,0.5078372
12840,0.4231247
12841,0.10234514
12842,0.13210379
12843,0.33377254
12844,0.470114
12845,0.08555836
12846,0.65474045
12847,0.45792934
12848,0.14750616
12849,0.19636706
12850,0.40537044
12851,0.044315893
12852,0.43572322
12853,0.047846083
12854,0.11080003
12855,0.1313718
12856,0.085481375
12857,0.5188628
12858,0.19214588
12859,0.11650294
12860,0.42593694
12861,0.26901868
12862,0.51641315
12863,0.4878376
12864,0.5094904
12865,0.3249258
12866,0.50707704
12867,0.09816009
12868,0.9591892
12869,0.09375348
12870,0.3878062
12871,0.17202932
12872,0.5554099
12873,0.48883626
12874,0.15174244
12875,0.9833347
12876,0.052932985
12877,0.49657726
12878,0.0722263
12879,0.20820798
12880,0.5852791
12881,0.11203827
12882,0.054898635
12883,0.054184075
12884,0.20080446
12885,0.07251037
12886,0.042428035
12887,0.8988282
12888,0.24045229
12889,0.8621778
12890,0.08882579
12891,0.63833624
12892,0.19264522
12893,0.32516655
12894,0.13173398
12895,0.52603906
12896,0.8013664
12897,0.5177131
12898,0.5897535
12899,0.049059857
12900,0.07510737
12901,0.21938273
12902,0.8008373
12903,0.4881816
12904,0.048218317
12905,0.5023492
12906,0.20404263
12907,0.7895513
12908,0.0363766
12909,0.37450233
12910,0.19022956
12911,0.21121585
12912,0.088768385
12913,0.15015122
12914,0.04927704
12915,0.29905593
12916,0.1456214
12917,0.12598284
12918,0.40715122
12919,0.22333585
12920,0.19919941
12921,0.76634395
12922,0.19923232
12923,0.8284371
12924,0.8945734
12925,0.35365435
12926,0.17286558
12927,0.11199083
12928,0.25507084
12929,0.24415971
12930,0.16230778
12931,0.3853763
12932,0.74167794
12933,0.15197404
12934,0.37145314
12935,0.5620576
12936,0.30935147
12937,0.56879956
12938,0.13618895
12939,0.11350454
12940,0.08861984
12941,0.6890571
12942,0.10340157
12943,0.13725437
12944,0.049792543
12945,0.06855602
12946,0.15331161
12947,0.32864046
12948,0.11419639
12949,0.10588254
12950,0.060757864
12951,0.09797363
12952,0.7867558
12953,0.24129203
12954,0.61314845
12955,0.3474644
12956,0.087897174
12957,0.1458122
12958,0.11595816
12959,0.46355832
12960,0.7662121
12961,0.31133908
12962,0.4511317
12963,0.092463784
12964,0.47235653
12965,0.20788902
12966,0.4106181
12967,0.2009517
12968,0.4579674
12969,0.6057577
12970,0.12126426
12971,0.35940057
12972,0.08999339
12973,0.15101768
12974,0.20242557
12975,0.16476524
12976,0.48988634
12977,0.8963887
12978,0.5633396
12979,0.12462434
12980,0.97972065
12981,0.051589817
12982,0.27203983
12983,0.41723353
12984,0.43969017
12985,0.07712133
12986,0.9049546
12987,0.58092934
12988,0.92251635
12989,0.3275796
12990,0.20036623
12991,0.5069759
12992,0.8767261
12993,0.61774534
12994,0.53476703
12995,0.29029465
12996,0.08230402
12997,0.35276982
12998,0.48267734
12999,0.7276649
13000,0.89819425
13001,0.4700444
13002,0.09173932
13003,0.10820427
13004,0.14143834
13005,0.09604559
13006,0.132983
13007,0.10583034
13008,0.07084225
13009,0.47079977
13010,0.3282011
13011,0.12871492
13012,0.61948705
13013,0.09151243
13014,0.11518388
13015,0.27574438
13016,0.09145581
13017,0.74296445
13018,0.17051163
13019,0.2709222
13020,0.652241
13021,0.19643974
13022,0.09002885
13023,0.26359734
13024,0.03999162
13025,0.046632517
13026,0.1590256
13027,0.4824262
13028,0.040174276
13029,0.075588904
13030,0.08672263
13031,0.56989354
13032,0.23863947
13033,0.46019816
13034,0.085922375
13035,0.7336322
13036,0.08816547
13037,0.18653364
13038,0.6615485
